listing_id,url,source_discovery,detail_html_captured,description_source,purpose,property_type,price,price_period,currency,bedrooms,bathrooms,area_sqm,location_raw,agency_name,is_verified,date_listed,description_raw,language,compound_name,developer_name,governorate,city,district,finishing_level,delivery_status,delivery_date,sale_type,payment_type,down_payment_amount,down_payment_pct,installment_years,installment_amount,installment_frequency,cash_discount_pct,amenities,floor_number,garden_area_sqm,roof_area_sqm,is_negotiable,price_per_sqm,total_installment_cost
503985368,https://www.bayut.eg/en/property/details-503985368.html,algolia,True,detail_html,sale,chalet,8000000.0,,EGP,2.0,2.0,89.0,"Egypt, Matruh, North Coast, Dose",URZ Property,False,2026-08-24,"Double-view chalet in a prime location | Beautiful sandy beach with crystal-clear water |
A private corner chalet in North Coast with high privacy, open views, fully finished and equipped with ACs. 
Details:
Area: 89 sqm + garden
Layout: 2 bedrooms + 2 bathrooms
Location: First row
Finishing: Fully finished + ACs
Payment Plan:
Down payment: EGP 990,000
Installments: Up to 9 years
Limited-time discount available
Call for discount details: View Contact Detail + WhatsApp
Seize the opportunity and reserve your unit now before the premium units at Kali Coast sell out.",en,,,Matruh,North Coast,Dose,fully finished,,,primary,installments,990000.0,,9.0,,,,"pool, garden",,,,,89887.6404494382,
503985203,https://www.bayut.eg/en/property/details-503985203.html,algolia,True,detail_html,sale,villa,8200000.0,,EGP,4.0,5.0,212.0,"Egypt, Cairo, Mostakbal City, Sarai",Falcon Real Estate,False,2026-08-24,"Luxury villa in a prime location, spacious and offering complete privacy with a 54% discount

Breathtaking views of the landscape and artificial lakes. 

212 square meters. 
Smart layout with 4 bedrooms and 4 bathrooms. 

Cash price: 8,200,000
Or installments: 28,000 + payments (price varies). 

To visit the compound, contact us now via WhatsApp or phone at View Contact Detail.",en,Sarai,,Cairo,Mostakbal City,Sarai,super lux,,,primary,both,850000.0,54.0,,28000.0,,54.0,"Covered parking, Pets Allowed, Swimming Pool, Electricity Meter, Water Meter, Natural Gas, First Aid Medical Center, Jacuzzi, Facilities for Disabled, Gym or Health Club, Landline, Barbeque Area, Day Care Center, Lawn or Garden, Kids Play Area, Sauna, Steam Room, Cafeteria or Canteen, مواقف مغطاة للسيارات, مسموح بالحيوانات الاليفة, مسبح, عداد كهرباء, عداد مياه, غاز طبيعي, مركز للإسعافات الأولية, جاكوزي, تسهيلات لأصحاب الهمم, صالة رياضية أو نادي صحي, خط أرضي, مكان مخصص للشواء, مركز رعاية أطفال, حديقة, منطقة لعب للأطفال, ساونا, غرفة بخار, كافيتيريا, garden",,,,,38679.24528301887,
321484535,https://www.bayut.eg/تفاصيل-503826186/العقار.html,algolia,False,,sale,apartment,3600000.0,,EGP,3.0,3.0,206.0,"Egypt, Giza, 6th of October",Gohara el Shiek Real Estate,False,2026-07-22,,,,,Giza,6th of October,,semi-finished,ready,,primary,installments,1440000.0,,,,,,"CCTV Security, Number of Bedrooms, Security Staff, Completion Year, Balcony or Terrace, Electricity Meter, Elevators in Building, Covered parking, Number of Bathrooms, نظام كاميرات مراقبة, عدد الغرف, أمن و حماية, سنة البناء, شرفة أو تراس, عداد كهرباء, مصاعد, مواقف مغطاة للسيارات, عدد دورات المياه, garage, elevator",,,,,17475.728155339806,
321884785,https://www.bayut.eg/تفاصيل-503988040/العقار.html,algolia,False,,sale,apartment,7531110.0,,EGP,2.0,2.0,115.0,"Egypt, Giza, Sheikh Zayed, Jazal",Amlak investment,False,2026-08-24,,,,,Giza,Sheikh Zayed,Jazal,,ready,,primary,installments,753111.0,,,,,,"Balcony or Terrace, Security Staff, Number of Bathrooms, Number of Bedrooms, شرفة أو تراس, أمن و حماية, عدد دورات المياه, عدد الغرف, garage",,,,,65487.913043478264,
321884534,https://www.bayut.eg/تفاصيل-503987833/العقار.html,algolia,False,,sale,apartment,18500000.0,,EGP,3.0,3.0,187.0,"Egypt, Cairo, New Cairo, 5th Settlement, Eastown Compound",Aqarpedia For Resale,False,2026-08-24,,,Eastown,SODIC,Cairo,New Cairo,5th Settlement,super lux,ready,,resale,,,,,,,,"Balcony or Terrace, Built in Kitchen Appliances, Covered parking, Laundry Room, شرفة أو تراس, أجهزة مطبخ مدمجة, مواقف مغطاة للسيارات, غرفة غسيل, garage, central ac",,,,,98930.48128342246,
321884032,https://www.bayut.eg/تفاصيل-503987296/العقار.html,algolia,False,,sale,apartment,15000000.0,,EGP,2.0,2.0,140.0,"Egypt, Cairo, New Cairo, 5th Settlement, Mountain View iCity Compound",Egypt Best Properties (EBP),False,2026-08-24,,,Mountain View iCity,Mountain View (DMG),Cairo,New Cairo,5th Settlement,,ready,,primary,installments,750000.0,,8.0,,,,"Kids Play Area, Balcony or Terrace, Built in Kitchen Appliances, Laundry Facility, Shared Kitchen, Barbeque Area, Day Care Center, First Aid Medical Center, Laundry Room, Jacuzzi, Cafeteria or Canteen, Covered parking, Lawn or Garden, Gym or Health Club, Swimming Pool, Electricity Meter, منطقة لعب للأطفال, شرفة أو تراس, أجهزة مطبخ مدمجة, خدمة غسيل ملابس, مطبخ مشترك, مكان مخصص للشواء, مركز رعاية أطفال, مركز للإسعافات الأولية, غرفة غسيل, جاكوزي, كافيتيريا, مواقف مغطاة للسيارات, حديقة, صالة رياضية أو نادي صحي, مسبح, عداد كهرباء, pool, garden, balcony",,,,,107142.85714285714,
503985050,https://www.bayut.eg/en/property/details-503985050.html,algolia,True,detail_html,sale,chalet,12650000.0,,EGP,2.0,2.0,114.0,"Egypt, Matruh, North Coast, Ras Al Hekma, Hacienda West",Abrag Two,False,2026-08-24,"Chalet Resale At Koun North Coast

Bua : 114m
Second Floor
Ultra Super Lux
Very Prime Location View Pool

Reception
2 Bedrooms
2 Bathrooms
Terrace
Air Conditioners

Down Payment : 8,500,000
Installments : 4,150,000 Till 6/2031

Total Price : 12,650,000

Delivery 12/2026",en,هاسيندا ويست,,Matruh,North Coast,Ras Al Hekma,super lux,ready,2026,resale,installments,8500000.0,,,,,,"Cleaning Services, Number of Bathrooms, Number of Bedrooms, Maintenance Staff, Completion Year, Balcony or Terrace, Pets Allowed, Security Staff, Swimming Pool, Centrally Air-Conditioned, Down Payment, خدمات تنظيف, عدد دورات المياه, عدد الغرف, خدمات صيانة, سنة البناء, شرفة أو تراس, مسموح بالحيوانات الاليفة, أمن و حماية, مسبح, نظام تبريد مركزي, المقدم, pool, balcony",,,,,110964.91228070176,
503313937,https://www.bayut.eg/en/property/details-503313937.html,algolia,True,detail_html,sale,apartment,37500000.0,,EGP,3.0,3.0,230.0,"Egypt, Cairo, New Cairo, 5th Settlement, Mivida Compound",Egy Property,False,2026-04-02,"CODE: RG-22607

Apartment For Sale in Mivida - New Cairo

For More Details Call Us Now!

3 Bedrooms

3 Bathrooms

BUA: 230 SQM

Fully Finished

Delivery Date: Ready To Move


For More Details Call Us Now!
You Can Also Offer Your Unit With Us. 

CODE: RG-22607

EgyProperty:
Your #1 choice for stress-free s acquisition. Our experienced agents provide updated market information for informed decisions and higher returns of investments. Buy, rent, or invest with ease.",en,Mivida,,Cairo,New Cairo,5th Settlement,super lux,ready,,resale,,,,,,,,"Balcony or Terrace, 24 Hours Concierge, Number of Bathrooms, Lawn or Garden, Security Staff, Number of Bedrooms, Maintenance Staff, CCTV Security, شرفة أو تراس, حراسة 24 ساعة, عدد دورات المياه, حديقة, أمن و حماية, عدد الغرف, خدمات صيانة, نظام كاميرات مراقبة",,,,,163043.47826086957,
503985892,https://www.bayut.eg/en/property/details-503985892.html,algolia,True,detail_html,sale,apartment,7900000.0,,EGP,2.0,2.0,120.0,"Egypt, Giza, Sheikh Zayed, ONe33",Abrag Three,False,2026-08-24,"For sale at a bargain price and with the longest payment plan: a two-bedroom apartment in One 33 Arkan Palm Compound by Badr El Din Real Estate Development (one of the largest developers in the Egyptian real estate market). 

The apartment is 120 square meters and offered at the best price by a leading developer in West Cairo. 

The project is located steps away from the main Dahshur Link, at the Boulevard entrance, opposite the Zayed 3 entrance, next to the UNESCO building. 

The area boasts several upscale residential communities such as October Plaza Sodic, Mountain View iCity October, and Grand Heights Compound, in addition to many other distinguished projects. 

Badr El Din Real Estate Development is one of the most important real estate developers in the Egyptian market, having developed and operated numerous successful projects, most notably Arkan Plaza Mall and Arkan 205 project in the heart of Sheikh Zayed.",en,Mountain View iCity,Mountain View (DMG),Giza,Sheikh Zayed,ONe33,,,,primary,installments,395000.0,5.0,9.0,,,,"Cleaning Services, Security Staff, Electricity Meter, Landline, Barbeque Area, Balcony or Terrace, Covered parking, Lawn or Garden, Lobby in Building, Waste Disposal, Broadband Internet, Satellite/Cable TV, Intercom, Kids Play Area, Maintenance Staff, CCTV Security, Cafeteria or Canteen, 24 Hours Concierge, Business Center, خدمات تنظيف, أمن و حماية, عداد كهرباء, خط أرضي, مكان مخصص للشواء, شرفة أو تراس, مواقف مغطاة للسيارات, حديقة, ردهة إستقبال, مكبّ نفايات, انترنت واسع النطاق, كابل قنوات تلفزيونية, اتصال داخلي, منطقة لعب للأطفال, خدمات صيانة, نظام كاميرات مراقبة, كافيتيريا, حراسة 24 ساعة, مركز أعمال",,,,,65833.33333333333,
503985442,https://www.bayut.eg/en/property/details-503985442.html,algolia,True,detail_html,sale,apartment,5000000.0,,EGP,3.0,3.0,160.0,"Egypt, Giza, 6th of October, Dreamland Compound",Property Hills,False,2026-08-24,"Apartment with immediate delivery for sale in Dream Land - 6 October

A prime location within Dream Land directly on the Wahat Road, near Mall of Egypt, 26th of July Axis, and the Ring Road, with easy access to Sheikh Zayed and the most important areas of West Cairo. 

Apartment size: 160 square meters
Practical division and spacious areas
Quiet view of green spaces
Immediate delivery

Project features:
24/7 security and guarding
Wide green spaces
Sports and social club
Integrated garages and services
Restaurants and cafés
Schools and medical services
Integrated residential community with high privacy
Dream Land is one of the largest and most famous residential compounds in 6 October, distinguished by its tranquility and the services available within the project. 


For contact: View Contact Detail",en,Dreamland,,Giza,6th of October,Dreamland Compound,,ready,,primary,,,,,,,,"Jacuzzi, Kids Play Area, Sauna, Water Meter, Landline, Covered parking, Lawn or Garden, Gym or Health Club, Swimming Pool, First Aid Medical Center, Steam Room, Cafeteria or Canteen, Electricity Meter, Barbeque Area, Day Care Center, 24 Hours Concierge, جاكوزي, منطقة لعب للأطفال, ساونا, عداد مياه, خط أرضي, مواقف مغطاة للسيارات, حديقة, صالة رياضية أو نادي صحي, مسبح, مركز للإسعافات الأولية, غرفة بخار, كافيتيريا, عداد كهرباء, مكان مخصص للشواء, مركز رعاية أطفال, حراسة 24 ساعة, security, garage, gym",,,,,31250.0,
503814813,https://www.bayut.eg/en/property/details-503814813.html,algolia,True,detail_html,sale,other,34439727.0,,EGP,0.0,0.0,1291.0,"Egypt, Cairo, New Cairo, 5th Settlement, Nexus Industrial Parks",Al maher developments,False,2026-07-20,"Area:1291 sqm
Delivery in 24 months
Ready-to-operate
Available activities (food, engineering, furniture, warehousing, textiles and clothing)
Price: 34,439,727 million
Down payment: 8,103,465 million
Nexus Industrial Park
Concept: The first fully integrated industrial park in New Cairo, Third Settlement Industrial Zone. 
Area: Spanning 14 Acres. 
Unit Sizes: Areas starting from 450 sqm. 
Location Accessibility:
5 minutes from the American University in Cairo (AUC). 
2 minutes from the Ain Sokhna Road. 
20 minutes from the New Administrative Capital (NAC). 
Capacity: Includes 85 industrial units and warehouses. 
Amenities: Features an Administrative and Commercial Mall on the project's facade",en,,,Cairo,New Cairo,5th Settlement,,ready,,,installments,8103465.0,,,,,,"Covered parking, Electricity Meter, Storage Areas, Water Meter, Business Center, Natural Gas, Maintenance Staff, Waste Disposal, Service Elevators, ATM Facility, CCTV Security, Cleaning Services, Security Staff, Electricity Backup, Facilities for Disabled, مواقف مغطاة للسيارات, عداد كهرباء, مناطق تخزين, عداد مياه, مركز أعمال, غاز طبيعي, خدمات صيانة, مكبّ نفايات, خدمات المصاعد, توفر أجهزة السحب الآلي, نظام كاميرات مراقبة, خدمات تنظيف, أمن و حماية, نظام كهرباء احتياطي للطوارئ, تسهيلات لأصحاب الهمم",,,,,26676.783113865222,
321884721,https://www.bayut.eg/تفاصيل-503988023/العقار.html,algolia,False,,sale,apartment,8500000.0,,EGP,2.0,2.0,156.0,"Egypt, Cairo, New Cairo, 5th Settlement, Village Gate Compound",LandMax,False,2026-08-24,,,فيلليدج جيت,,Cairo,New Cairo,5th Settlement,super lux,ready,,resale,,,,,,,,"Landline, Kids Play Area, Lawn or Garden, Security Staff, Gym or Health Club, Swimming Pool, Electricity Meter, Centrally Air-Conditioned, Water Meter, Storage Areas, Natural Gas, Barbeque Area, Jacuzzi, Cleaning Services, Reception/Waiting Room, Sauna, Steam Room, Maintenance Staff, CCTV Security, Cafeteria or Canteen, Laundry Facility, Shared Kitchen, Facilities for Disabled, Study Room, 24 Hours Concierge, Lobby in Building, Double Glazed Windows, Central Heating, Day Care Center, Electricity Backup, Waste Disposal, First Aid Medical Center, Service Elevators, Freehold, Prayer Room, Laundry Room, Broadband Internet, Satellite/Cable TV, Business Center, Conference Room, Intercom, ATM Facility, Balcony or Terrace, Built in Kitchen Appliances, Central A/C & heating, Covered parking, Maids Room, Pets Allowed, خط أرضي, منطقة لعب للأطفال, حديقة, أمن و حماية, صالة رياضية أو نادي صحي, مسبح, عداد كهرباء, نظام تبريد مركزي, عداد مياه, مناطق تخزين, غاز طبيعي, مكان مخصص للشواء, جاكوزي, خدمات تنظيف, غرفة استقبال /انتظار, ساونا, غرفة بخار, خدمات صيانة, نظام كاميرات مراقبة, كافيتيريا, خدمة غسيل ملابس, مطبخ مشترك, تسهيلات لأصحاب الهمم, غرفة دراسة, حراسة 24 ساعة, ردهة إستقبال, نوافذ زجاجية مزدوجة, تدفئة مركزية, مركز رعاية أطفال, نظام كهرباء احتياطي للطوارئ, مكبّ نفايات, مركز للإسعافات الأولية, خدمات المصاعد, التملك الحر, غرفة صلاة, غرفة غسيل, انترنت واسع النطاق, كابل قنوات تلفزيونية, مركز أعمال, غرفة اجتماعات, اتصال داخلي, توفر أجهزة السحب الآلي, شرفة أو تراس, أجهزة مطبخ مدمجة, تدفئة وتكييف مركزي, مواقف مغطاة للسيارات, غرفة خدم, مسموح بالحيوانات الاليفة",,,,,54487.179487179485,
